id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,mapped_cpu_name,match_score,cores,cpu_mark,tdp,gpu_name,match_type
99,750000.0,2025 07 26T11:48:10.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 40-CORE GPU,APPLE M3 MAX,32GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
100,750000.0,2025 08 11T11:31:25.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,48GB,1TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
101,750000.0,2025 02 23T16:38:18.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA RTX A5500,12TH GEN INTEL CORE I9 12950HX,64GB,,,,,,,Intel Core i9-12950HX,100.0,8,"31,291",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
102,746000.0,2025 08 07T09:02:53.000Z,BEN AKNOUN,,MACBOOK,,APPLE M3 MAX,64GB,2TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
103,745000.0,2025 07 25T11:07:40.000Z,KOUBA,,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,128GB,4TB,,14.0,,3024x1964,LPDDR5X,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
104,735000.0,2025 08 10T12:16:22.000Z,EL MOURADIA,JAMAIS UTILIS,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,36GB,1TB,,14.0,,,Unified,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
105,729000.0,2025 05 21T12:55:00.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 5080,INTEL CORE ULTRA 9 275HX,32GB,1TB,,16.0,240Hz,2560x1440,DDR5,Intel Core Ultra 9 275HX,100.0,8,"56,114",55.0,Intel Arc Graphics,fuzzy_tier_validated
106,729000.0,2025 07 25T11:08:03.000Z,KOUBA,,MAC,APPLE 40-CORE GPU,APPLE M3 MAX,,,,,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
107,725000.0,2025 08 11T09:24:37.000Z,EZZOUAR,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 5080,AMD RYZEN AI 9 365,32GB,1TB,,16.0,240Hz,2.5K,LPDDR5X,AMD Ryzen AI 9 365,100.0,4,"30,351",28.0,AMD Radeon 880M,fuzzy_tier_validated
108,720000.0,2025 02 06T22:37:55.000Z,BENI OULBANE,BON TAT,GALAXY,,8TH GEN INTEL CORE I7 8650U,8GB,256GB,,13.0,,,,Intel Core i7-8650U @ 1.90GHz,68.75,4,"6,190",15.0,Intel UHD Graphics 630,fuzzy_tier_validated
109,718000.0,2025 03 03T11:16:27.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,36GB,1TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
110,716000.0,2025 08 07T09:02:52.000Z,BEN AKNOUN,,MACBOOK,APPLE 32-CORE GPU,APPLE M4 MAX,36GB,1TB,,16.0,,,,Apple M4 Max 14 Core,100.0,10,"38,486",40.0,Apple GPU,fuzzy_tier_validated
111,710000.0,2025 08 11T11:31:25.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 40-CORE GPU,APPLE M3 MAX,48GB,1TB,,,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
112,700000.0,2025 08 11T11:31:24.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,16GB,512GB,,16.2,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
113,700000.0,2025 03 14T08:46:01.000Z,AIN BENIAN,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,256GB,512GB,,16.0,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
114,700000.0,2025 07 26T11:48:10.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,32GB,1TB,,16.2,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
115,700000.0,2025 07 26T11:48:08.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,128GB,1TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
116,700000.0,2024 11 10T08:37:31.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 38-CORE GPU,APPLE M2 MAX,32GB,1TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated
117,700000.0,2024 07 31T17:32:43.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M1 MAX,64GB,2TB,,16.2,,,DDR5,Apple M1 Max 10 Core 3200 MHz,100.0,8,"22,150",60.0,Apple 19-core GPU,fuzzy_tier_validated
118,699000.0,2025 08 11T11:31:29.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,64GB,1TB,,16.2,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
119,695000.0,2025 07 25T11:07:41.000Z,KOUBA,JAMAIS UTILIS,THINKPAD,NVIDIA RTX 4000 ADA,INTEL CORE I9 13980HX,64GB,2TB,,,,,,Intel Core i9-13980HX,100.0,8,"45,854",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
120,690000.0,2025 07 26T08:15:38.000Z,EZZOUAR,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4090,INTEL CORE ULTRA 9 185H,32GB,,,,,,,Intel Core Ultra 9 185H,100.0,6,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated
121,690000.0,2025 01 14T21:09:44.000Z,ALGER CENTRE,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 14900HX,64GB,2TB,,16.0,,3K,DDR5X,Intel Core i9-14900HX,100.0,8,"44,450",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
122,690000.0,2025 08 11T11:31:21.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13900H,32GB,1TB,,16.0,165Hz,2560x1600,DDR5,Intel Core i9-13900H,100.0,6,"27,344",45.0,Intel UHD Graphics 770,fuzzy_tier_validated
123,690000.0,2025 07 20T15:41:05.000Z,AZAZGA,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,48GB,512GB,,16.0,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
124,690000.0,2025 08 10T15:59:40.000Z,EZZOUAR,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 5080,AMD RYZEN 9 9955HX,64GB,2TB,,18.0,240Hz,QHD+,DDR5,AMD Ryzen 9 9955HX,100.0,16,"55,732",55.0,AMD Radeon 610M,fuzzy_tier_validated
125,690000.0,2025 08 11T11:31:20.000Z,EZZOUAR,JAMAIS UTILIS,ZENBOOK,NVIDIA GEFORCE RTX 4090,AMD RYZEN 9 7945HX,32GB,2TB,,15.6,,,DDR5,AMD Ryzen 9 7945HX,100.0,16,"54,206",55.0,AMD Radeon Graphics,fuzzy_tier_validated
126,689000.0,2025 08 11T09:31:51.000Z,EZZOUAR,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4090,INTEL CORE ULTRA 9 185H,32GB,2TB,,16.0,480Hz,1920x1200,,Intel Core Ultra 9 185H,100.0,6,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated
127,680000.0,2025 03 07T08:27:04.000Z,STAOUELI,JAMAIS UTILIS,STEALTH,,INTEL CORE ULTRA 9 185H,64GB,,,18.0,,,,Intel Core Ultra 9 185H,100.0,6,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated
128,680000.0,2025 07 25T11:07:01.000Z,KOUBA,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 14900HX,32GB,2TB,,,,,,Intel Core i9-14900HX,100.0,8,"44,450",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
129,665000.0,2025 07 26T11:48:10.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,32GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
130,660000.0,2025 08 01T00:55:00.000Z,MANSOURAH,,LATITUDE,,7TH GEN INTEL CORE I5,8GB,256GB,,,,,,Generic INTEL I5 7th Gen,100.0,2,3890,26.5,Intel HD Graphics 620,generic (based on 10 CPUs)
131,660000.0,2025 07 26T08:15:35.000Z,EZZOUAR,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4080,14TH GEN INTEL CORE I9 14900HX,32GB,,,,,,,Intel Core i9-14900HX,100.0,8,"44,450",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
132,660000.0,2025 06 21T07:01:39.000Z,EZZOUAR,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 14900HX,32GB,1TB,,,,,,Intel Core i9-14900HX,100.0,8,"44,450",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
133,660000.0,2025 05 25T12:44:37.000Z,KOUBA,JAMAIS UTILIS,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated
134,654000.0,2025 03 03T11:16:28.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,36GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
135,650000.0,2024 11 16T08:31:37.000Z,EZZOUAR,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4090,INTEL ULTRA 9 185H,32GB,2TB,,16.0,240Hz,2.5K,DDR5,Intel Core Ultra 9 185H,100.0,6,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated
136,650000.0,2024 08 27T10:20:46.000Z,EZZOUAR,,THINKPAD,,INTEL CORE I5 8250U,8GB,256GB,,14.0,,,,Intel Core i5-8250U @ 1.60GHz,100.0,4,"5,800",15.0,Intel UHD Graphics 620,fuzzy_tier_validated
137,650000.0,2024 09 28T06:04:47.000Z,BACHDJERRAH,,VIVOBOOK,,INTEL CORE I5 1021U,12GB,,,15.6,,,,Intel Core i5-1230U,75.0,2,"11,061",9.0,Intel UHD Graphics 730,fuzzy_tier_validated
138,639000.0,2024 12 05T09:20:10.000Z,HUSSEIN DEY,JAMAIS UTILIS,MACBOOK,APPLE 8-CORE GPU,APPLE M3 MAX,36GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
139,635000.0,2025 07 22T06:33:30.000Z,MOHAMMADIA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,36GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
140,635000.0,2025 07 25T11:07:02.000Z,KOUBA,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13950HX,32GB,2TB,,18.0,,,LPDDR5,Intel Core i9-13950HX,100.0,8,"40,916",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
141,630000.0,2024 12 04T20:31:23.000Z,CONSTANTINE,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13980HX,32GB,1TB,,17.0,165Hz,1920x1200,,Intel Core i9-13980HX,100.0,8,"45,854",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
142,628000.0,2024 09 22T16:29:38.000Z,ALGER CENTRE,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4090,INTEL CORE ULTRA 9 185H,64GB,2TB,,,,,,Intel Core Ultra 9 185H,100.0,6,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated
143,625000.0,2025 06 30T01:45:22.000Z,EZZOUAR,JAMAIS UTILIS,PRECISION,NVIDIA GEFORCE RTX 4000,13TH GEN INTEL CORE I9 13950HX,32GB,1TB,,16.0,,,,Intel Core i9-13950HX,100.0,8,"40,916",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
144,625000.0,2025 07 20T16:31:33.000Z,EZZOUAR,JAMAIS UTILIS,PRECISION,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13950HX,32GB,1TB,,17.0,,,,Intel Core i9-13950HX,100.0,8,"40,916",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
145,620000.0,2024 12 11T14:20:24.000Z,HUSSEIN DEY,,STEALTH,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13980HX,64GB,2TB,,17.0,,,,Intel Core i9-13980HX,100.0,8,"45,854",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
146,620000.0,2025 08 04T10:00:53.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,36GB,1TB,,14.0,,4K,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
147,620000.0,2025 08 09T18:37:18.000Z,BOUMERDES,,THINKPAD,,13TH GEN INTEL CORE I9 13900H,32GB,2TB,,16.0,,,,Intel Core i9-13900H,100.0,6,"27,344",45.0,Intel UHD Graphics 770,fuzzy_tier_validated
148,620000.0,2024 09 05T05:24:46.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA RTX A4500,12TH GEN INTEL CORE I9 12950HX,32GB,1TB,,16.0,,,DDR5,Intel Core i9-12950HX,100.0,8,"31,291",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
149,618000.0,2025 02 14T18:39:22.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M2 MAX,64GB,8TB,,14.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated
150,615000.0,2025 03 22T11:59:30.000Z,MOHAMMADIA,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4060,INTEL CORE I9 13900HX,32GB,1TB,,16.0,,,,Intel Core i9-13900HX,100.0,8,"42,244",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
151,615000.0,2025 07 27T20:36:39.000Z,KOUBA,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13950HX,64GB,2TB,,17.0,240Hz,2560x1440,,Intel Core i9-13950HX,100.0,8,"40,916",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
152,600000.0,2024 09 05T05:24:44.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,INTEL CORE I7 1185G7,16GB,1TB,,14.0,,1920x1080,DDR4X,Intel Core i7-1185G7 @ 3.00GHz,100.0,4,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated
153,600000.0,2025 06 30T10:20:18.000Z,ANNABA,JAMAIS UTILIS,MACBOOK,,APPLE M4,16GB,512GB,,14.0,,,,Apple M4 10 Core,100.0,4,"23,706",22.0,Apple 19-core GPU,fuzzy_tier_validated
154,600000.0,2024 11 17T11:42:56.000Z,EL HARRACH,,MACBOOK,,APPLE M2 MAX,64GB,4TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated
155,600000.0,2024 09 29T12:25:02.000Z,OUM EL BOUAGHI,,,,AMD RYZEN 5 3400G,16GB,,,,,,,AMD Ryzen 5 40,90.3225806451613,4,"10,081",15.0,AMD Radeon Graphics,fuzzy_tier_validated
156,600000.0,2022 12 04T22:44:22.000Z,EZZOUAR,,PRECISION,NVIDIA RTX A4000,11TH GEN INTEL CORE I9 11950H,64GB,1TB,,17.0,,,DDR4,Intel Core i9-11950H @ 2.60GHz,69.23076923076923,8,"20,557",45.0,Intel UHD Graphics,fuzzy_tier_validated
157,595000.0,2025 07 25T11:06:59.000Z,KOUBA,,ROG,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13980HX,64GB,2TB,,18.0,240Hz,QHD+,DDR5,Intel Core i9-13980HX,100.0,8,"45,854",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
158,594000.0,2025 03 08T11:23:50.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,32GB,512GB,,16.0,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
159,590000.0,2025 08 11T11:31:27.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,32GB,1TB,,14.0,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
160,590000.0,2025 03 30T08:45:41.000Z,EL BIAR,,MACBOOK,APPLE 30-CORE GPU,APPLE M2 MAX,64GB,1TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated
161,590000.0,2024 12 01T19:59:16.000Z,EL BIAR,,MACBOOK,,APPLE M2 MAX,64GB,1TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated
162,585000.0,2024 11 23T12:10:31.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,36GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
163,585000.0,2025 08 10T17:46:34.000Z,EZZOUAR,BON TAT,MACBOOK,,APPLE M1 MAX,64GB,8TB,,16.0,,,,Apple M1 Max 10 Core 3200 MHz,100.0,8,"22,150",60.0,Apple 19-core GPU,fuzzy_tier_validated
164,585000.0,2025 08 02T18:16:41.000Z,KOUBA,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4080,14TH GEN INTEL CORE I9 14900HX,32GB,1TB,,18.0,240Hz,WQXGA,,Intel Core i9-14900HX,100.0,8,"44,450",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
165,580000.0,2025 02 23T19:00:12.000Z,EZZOUAR,BON TAT,MACBOOK,APPLE 24-CORE GPU,APPLE M1 MAX,64GB,4TB,,16.0,,,,Apple M1 Max 10 Core 3200 MHz,100.0,8,"22,150",60.0,Apple 19-core GPU,fuzzy_tier_validated
166,580000.0,2025 07 14T13:12:37.000Z,EZZOUAR,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4080,14TH GEN INTEL CORE I9 14900HX,32GB,2TB,,16.0,,,DDR5,Intel Core i9-14900HX,100.0,8,"44,450",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
167,570000.0,2022 11 14T13:36:54.000Z,EZZOUAR,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 3050 TI,12TH GEN INTEL CORE I9 12900HK,32GB,1TB,,15.6,,3840x2160,,Intel Core i9-12900HK,100.0,6,"25,435",45.0,Intel UHD Graphics 770,fuzzy_tier_validated
168,560000.0,2025 03 23T16:54:27.000Z,AIN BENIAN,,,NVIDIA GEFORCE RTX 4080,INTEL CORE I9 14900HX,32GB,1TB,,16.0,,,DDR5,Intel Core i9-14900HX,100.0,8,"44,450",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
169,560000.0,2025 08 04T10:00:52.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,24GB,512GB,,16.0,,3456x2234,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
170,558000.0,2024 12 02T19:21:39.000Z,ALGER CENTRE,JAMAIS UTILIS,XPS,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,,,,,,,,Intel Core Ultra 9 185H,100.0,6,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated
171,558000.0,2024 09 21T19:52:07.000Z,ALGER CENTRE,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13950HX,32GB,2TB,,16.0,,1920x1080,DDR5,Intel Core i9-13950HX,100.0,8,"40,916",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
172,550000.0,2025 07 25T09:28:33.000Z,EL EULMA,BON TAT,THINKPAD,,INTEL CORE I7 7500U,24GB,256GB,,14.0,,,DDR4,Intel Core i7-7500U @ 2.70GHz,100.0,2,"3,633",15.0,Intel HD Graphics 620,fuzzy_tier_validated
173,550000.0,2021 02 26T11:28:06.000Z,SIDI BEL ABBES,MOYEN,LATITUDE,,INTEL CORE I5 4310U,6GB,,14GB,15.0,,,,Intel Core i5-4310U @ 2.00GHz,100.0,2,"2,535",15.0,Intel HD Graphics 4600,fuzzy_tier_validated
174,550000.0,2024 10 23T21:44:30.000Z,FOUGHALA,JAMAIS UTILIS,MACBOOK,APPLE 16-CORE GPU,APPLE M4 PRO,32GB,512GB,,14.0,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
175,550000.0,2025 04 30T20:58:52.000Z,SETIF,,ZENBOOK,NVIDIA GEFORCE RTX 3060,12TH GEN INTEL CORE I9 12900H,32GB,1TB,,15.0,,,DDR5,Intel Core i9-12900H,100.0,6,"26,927",45.0,Intel UHD Graphics 770,fuzzy_tier_validated
176,549900.0,2025 08 11T11:35:01.000Z,JIJEL,JAMAIS UTILIS,MACBOOK,,APPLE M3 PRO,18GB,512GB,,16.0,,,,Apple M3 Pro 11 Core,100.0,5,"24,866",27.0,Apple GPU,fuzzy_tier_validated
177,549000.0,2025 07 25T11:07:39.000Z,KOUBA,,STEALTH,NVIDIA GEFORCE RTX 4070,INTEL CORE ULTRA 9 185H,32GB,1TB,,16.0,240Hz,2560x1440,DDR5,Intel Core Ultra 9 185H,100.0,6,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated
178,549000.0,2025 07 25T10:16:46.000Z,EZZOUAR,JAMAIS UTILIS,PRECISION,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13950HX,64GB,1TB,,16.0,,3840x2160,DDR5,Intel Core i9-13950HX,100.0,8,"40,916",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
179,549000.0,2025 07 30T18:33:56.000Z,DELY BRAHIM,,MACBOOK,,APPLE M2 MAX,32GB,2TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated
180,548000.0,2024 09 09T15:33:24.000Z,ALGER CENTRE,JAMAIS UTILIS,PRECISION,NVIDIA RTX 4000 ADA,INTEL CORE I9 13950HX,128GB,2TB,,17.3,,,,Intel Core i9-13950HX,100.0,8,"40,916",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
181,548000.0,2024 10 31T18:46:56.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,APPLE 38-CORE GPU,APPLE M2 MAX,32GB,2TB,,16.0,,3K,DDR5,Apple M2 Max 12 Core 3680 MHz,100.0,12,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated
182,545000.0,2025 08 11T10:38:09.000Z,DELY BRAHIM,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,24GB,512GB,,16.0,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
183,545000.0,2025 07 22T09:50:27.000Z,MOHAMMADIA,JAMAIS UTILIS,MACBOOK,,APPLE M4,24GB,512GB,,16.0,,,,Apple M4 10 Core,100.0,4,"23,706",22.0,Apple 19-core GPU,fuzzy_tier_validated
184,540000.0,2025 04 29T08:00:21.000Z,EZZOUAR,BON TAT,OMEN,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13900HX,32GB,5TB,,17.3,240Hz,,,Intel Core i9-13900HX,100.0,8,"42,244",55.0,Intel UHD Graphics 770,fuzzy_tier_validated
185,540000.0,2025 08 11T14:06:50.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,32GB,512GB,,,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
186,539000.0,2025 02 12T08:15:30.000Z,EZZOUAR,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4080,INTEL ULTRA 9 185H,32GB,1TB,,16.0,240Hz,2.5K,DDR5,Intel Core Ultra 9 185H,100.0,6,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated
187,535000.0,2025 02 05T08:09:47.000Z,EZZOUAR,,STEALTH,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 185H,32GB,,,,,,,Intel Core i9-13905H,75.0,6,"29,723",45.0,Intel UHD Graphics 770,fuzzy_tier_validated
188,535000.0,2025 07 23T12:37:04.000Z,BLIDA,,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,24GB,512GB,,,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
189,530000.0,2025 08 11T11:31:27.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,256GB,512GB,,14.0,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
190,529999.0,2022 11 26T15:49:22.000Z,HUSSEIN DEY,JAMAIS UTILIS,MACBOOK,APPLE 10-CORE GPU,APPLE M1 PRO,,,,,,,,Apple M1 Pro 10 Core 3200 MHz,100.0,8,"21,916",30.0,Apple 19-core GPU,fuzzy_tier_validated
191,529000.0,2025 07 25T14:00:10.000Z,KOUBA,,MACBOOK,,APPLE M1 MAX,64GB,8TB,,14.0,120Hz,,,Apple M1 Max 10 Core 3200 MHz,100.0,8,"22,150",60.0,Apple 19-core GPU,fuzzy_tier_validated
192,528000.0,2025 08 03T12:40:05.000Z,KOUBA,,MAC,,APPLE M3 MAX,36GB,1TB,,14.2,,3024x1964,LPDDR5X,Apple M3 Max 14 Core,100.0,10,"36,485",78.0,Apple GPU,fuzzy_tier_validated
193,525000.0,2025 07 16T11:14:51.000Z,EL HARRACH,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,32GB,512GB,,16.0,,,,Apple M4 Pro 12 Core,100.0,8,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated
194,525000.0,2025 04 20T08:30:07.000Z,EL HARRACH,,MACBOOK,,APPLE M3 PRO,18GB,512GB,,16.0,,,,Apple M3 Pro 11 Core,100.0,5,"24,866",27.0,Apple GPU,fuzzy_tier_validated
